"","iter","lambda","lambda_err","beta","beta_err","I_inf","I_inf_err","tau0","tau0_err","R_sq","delta_R_sq","R_sq_adj","convergence","id","run_date_in_days_max","R_sq_cat","beta_cat","tau0_cat"
"44",325,0.167550669535574,0.0550333570664616,0.414452623087593,0.0168872016531349,0.561889124002048,0.0759255359130887,74.472585848678,72.1000603135275,0.915755704947818,9.97990651230296e-08,0.879651007068311,TRUE,"46w305q1vdox671dgame-level",290,8,0,0
"45",2111,0.015336717711189,0.00308310471826761,5.45835141742832,0.243584629225283,0.738913671346362,0.0161931921132242,2.1497294110147,0.152595447721798,0.903834963442414,9.99959230973957e-08,0.846135941507862,TRUE,"46w382n1zdn8npxdgame-level",433,8,3,0
"46",1192,0.00630826764755489,0.00296793344275774,0.71639986785911,0.0115083576263723,0,0.249604632242677,1177.70398693983,907.217609392434,0.910534334569425,9.91121131832529e-08,0.87219190652775,TRUE,"46w3ln1r7kjzlxd3game-level",2223,8,0,2
"47",546,0.0114763451371123,0.00229355898389237,0.889305423474167,0.0128219030088056,0,0.0743276717710413,151.949264494563,45.15263221006,0.964393762486594,9.98481640701598e-08,0.946590643729891,TRUE,"46w3xjq1n2ygo8e2game-level",479,9,0,0
"48",1093,0.0100344091222314,0.00113760458498064,7.3012857728036,0.15140067435659,0.171072528854427,0.00937483195897156,1.87810571753306,0.0537076327469878,0.986300932823539,9.99192802941806e-08,0.981163782632366,TRUE,"4d74xld7vdo9j1dpgame-level",2123,9,3,0
"49",1103,0.0106333233135694,0.00408185560911502,7.03299186230392,0.505048573489326,0.235632957456539,0.0347026727992604,1.9080159825951,0.19266496667644,0.872855522696765,9.9932049413276e-08,0.809283284045148,TRUE,"4d792331rklry48kgame-level",101,8,3,0
"50",183,0.0827631738969969,0.0371361697936708,1.68602035771218,0.23054773224644,0.378586304330067,0.0532804445444378,4.38373690763985,2.0525596059294,0.653170835993078,9.84014478788708e-08,0.504529765704398,TRUE,"4d792331w20xqn52game-level",317,5,1,0
"51",1879,0.0136367692228185,0.00521433477690225,4.47990511280266,0.248748985119091,0.277679867650143,0.0607452608222013,2.60836197837494,0.361483779960378,0.80243478433055,9.9946575127241e-08,0.68389565492888,TRUE,"4d792331xd1vp9wdgame-level",340,6,3,0
"52",6316,5.73106352418576e-12,1.05279524602682e-12,8.4423968176992,0.0531101902846724,0.439932245592,0.0197515277199802,21.4577659457514,0.880790100078539,0.97980264891292,9.99882517893624e-08,0.967684238260672,TRUE,"4d792331zd3xenrdgame-level",542,9,3,0
"53",10000,3.14529458746682e-09,1.12941355582585e-09,2.67185854357397,0.0148078545491813,0.245051656672437,0.140028219219258,1521.18292459086,266.210362518525,0.937222965395767,3.72755774358247e-07,0.899556744633227,FALSE,"4d794qg15dw8eggdgame-level",1894,8,2,3
"54",10000,3.45655064726812e-08,4.58185154997336e-09,2.40391653647318,0.00835662977031659,0.376936127980606,0.037409734942217,1270.0875696551,101.588928559511,0.95902694241053,2.10596367111737e-06,0.947852472158856,FALSE,"4d794qg1wkpvl3vkgame-level",1810,9,2,2
"55",582,0.00746679024342051,0.000375690718305086,1.21150767917543,0.00787953945167947,0.0613305213132872,0.00281644068634463,56.9577846334351,3.86297012260798,0.999383034656999,9.96300106859138e-08,0.999118620938571,TRUE,"4d7nw367wkpyz0jkgame-level",2216,9,1,0
"56",167,0.0304566172576612,0.00305012272792761,1.03054959396082,0.0252728504919314,0.265142635391948,0.0224780515198679,29.6052423392625,5.3367211746312,0.972548306335409,9.83486958539004e-08,0.958822459503114,TRUE,"4d7p4rd7jdr1nqn2game-level",2008,9,1,0
"57",7272,7.38773246756919e-10,3.07581511758795e-11,3.46485332077318,0.0047696447244134,0.8367911607233,0.00213748764183888,431.978247363288,8.79927482629164,0.998672070101503,9.99594039763352e-08,0.998102957287862,TRUE,"4d7y5zd77dgng872game-level",785,9,3,0
"58",2341,2.75040357712232e-05,2.72364015928164e-06,3.76067887585635,0.0316749618202376,0.614617163203891,0.00836033530475365,16.3195254558424,0.813550275846612,0.990054953841278,9.97371814026593e-08,0.986739938455038,TRUE,"4d7y5zd78241elw2game-level",437,9,3,0
"59",1502,0.000130266588188993,5.1168222441266e-06,2.9382554749323,0.00906135186959616,0.743594203415138,0.00247203538413781,21.0024502232323,0.477969111847943,0.999237256378706,9.99310532101561e-08,0.998855884568059,TRUE,"4d7y5zd7zd3oymndgame-level",449,9,2,0
"60",10000,4.85616461221823e-07,6.96236957087266e-07,1.78336629848413,0.0119332543801868,0.572454460800671,0.489053763928742,3470.01043582994,2978.95856005156,0.808936385770181,2.19831460035458e-06,0.69429821723229,FALSE,"4pd03de5zdnw31xdgame-level",2674,6,1,6
"61",2889,1.24640691950656e-05,1.41489861593742e-06,1.6912880056987,0.0124344814033312,0.64939770223813,0.012274606853238,793.901111637977,92.2583729857292,0.963286235022938,9.98436053833984e-08,0.953273390029193,TRUE,"4pd0k21exd1m68d8game-level",2577,9,1,1
"62",10000,4.71985411807624e-11,8.13153718090487e-12,3.48043605420088,0.0168695588210955,0.685610364387741,0.0196040580816634,926.595407837432,76.5485786524188,0.947178434520311,3.52123777136448e-07,0.920767651780466,FALSE,"4pd0k21ezd3ypn2ngame-level",2372,9,3,1
"63",6422,8.28409065650229e-07,1.03340848105511e-07,2.05471797054992,0.0134037029516202,0.301856047416606,0.0273658835593355,911.79620186189,95.8950652778804,0.953485871196022,9.99314226923786e-08,0.939531632554829,TRUE,"4pdver6w9d866362game-level",2590,9,2,1
"64",855,0.0735140368040071,0.0109479657695052,0.450792453053046,0.00637421799435652,0.424736688762023,0.0335070056011541,327.151326214716,134.863564301263,0.968637818205777,9.94456669234367e-08,0.958183757607703,TRUE,"4pdver6wjdrpq026game-level",2181,9,0,0
"65",755,0.0380364133373396,0.0069818307197292,0.563247590786871,0.00886359233445147,0.379970173142873,0.0431824714733515,331.695427576482,138.392645805396,0.974132846820711,9.92254292064843e-08,0.961199270231067,TRUE,"4pdver6wjdz53xdvgame-level",1790,9,0,0
"66",532,0.0715754669013208,0.026620898098983,0.46144044313868,0.0217531749513644,0.663816300640431,0.0628306131122893,303.299251559861,326.173234470776,0.847226828438258,9.97802125368707e-08,0.770840242657386,TRUE,"4pdvgodw9kv7nokggame-level",1743,7,0,0
"67",269,0.0421174942272856,0.012630972049503,0.709215638060587,0.0380320577133618,0.780750113768169,0.0216644931685316,87.00002562279,57.6241207873046,0.843750857392358,9.87083758063889e-08,0.765626286088537,TRUE,"4pdvgodwzd38q8kngame-level",1640,7,0,0
"68",629,0.0101450828742316,0.00128630689257613,1.14130550911628,0.0247452767678725,0.4366523964214,0.00587830471774724,55.8339146749762,11.0721209890563,0.99030690801558,9.99762000963855e-08,0.986152725736543,TRUE,"576rzld87kjrox23game-level",3327,9,1,0
"69",10000,5.48981786547768e-06,7.36575039533377e-07,1.55371099948629,0.00639529937387984,0.764811895382017,0.0130130549238194,2430.67841142247,287.900303281612,0.973999938172487,8.63725372335367e-07,0.960999907258731,FALSE,"576rzld8xk9lwyk0game-level",4808,9,1,4
"70",834,0.00845329708980207,0.000716828059912001,4.02581919150289,0.0543284601785755,0.304970934058404,0.00503562606626278,3.27280224116038,0.12130316318035,0.997069548775316,9.9747957116314e-08,0.995311278040505,TRUE,"76r3q46802q3vykygame-level",1104,9,3,0
"71",10000,2.76996257513756e-06,5.37570758265722e-07,2.13400937189016,0.0231099966961103,0.614171418282492,0.0256392807361839,402.036131249543,62.6698013188211,0.880027606443685,4.2592757287796e-07,0.820041409665528,FALSE,"76r3q468jdz9wg2vgame-level",1767,8,2,0
"72",1154,0.00391777788938707,0.00190695310586855,0.808667096740567,0.0132992399507147,0,0.2870861234329,947.226241325235,676.907650780974,0.872676876169888,9.97544415959339e-08,0.834479939020854,TRUE,"76r3y856mkey8x62game-level",1270,8,0,1
"73",2143,0.00259914099417423,0.000263190146102178,0.881756750649636,0.00747638729551637,0.887987504249999,0.00446023440048594,854.752755110899,147.085291560324,0.971673894424078,9.9957870314249e-08,0.95953413489154,TRUE,"76r9846802qj3z9dgame-level",3316,9,0,1
"74",1390,0.00155195536344717,0.000170814030384827,0.942753073462697,0.00586587828463675,0.530498991785362,0.0253844429581929,954.331825025337,152.155690128856,0.984547954061869,9.99471404528052e-08,0.977925648659813,TRUE,"76rjrq189kv3n02ggame-level",2635,9,0,1
"75",3014,0.0019226828568463,0.000136461933173138,1.37826515909334,0.0095710625182606,0.203894943993828,0.00724417724302004,93.4674162796566,7.75837316211545,0.995587974034996,9.99602469686778e-08,0.99369710576428,TRUE,"76rkwed8ndxmj4r2game-level",1158,9,1,0
"76",385,0.0483482087548351,0.00462674839211602,1.37227957575848,0.0334678431099223,0.403122763788382,0.00883649629407694,9.09308107705261,1.1236619464709,0.964571116758223,9.97939032520989e-08,0.955713895947779,TRUE,"76rkwed8xd1erv42game-level",1680,9,1,0
"77",10000,3.249954795554e-09,5.06816601740206e-10,4.0387994405439,0.0294717558232588,0.338468380264953,0.0179450639264802,126.370297323162,9.34185214591619,0.952665626293272,1.85445398181994e-06,0.932379466133245,FALSE,"76rkwed8zd360xvdgame-level",1799,9,3,0
"78",6795,2.01901161383542e-10,1.09572862941792e-10,2.9152804406762,0.0218559016271973,0,0.308595928396392,2116.08425846928,515.406146051732,0.806325540885998,9.98982908617663e-08,0.690120865417596,TRUE,"76royl68jdz5zg3dgame-level",2670,6,2,4
"79",10000,3.40174142217749e-07,6.20027758419751e-07,1.89255051983666,0.00953481408438102,0,1.52160335066773,2616.78505650625,2623.92399918286,0.834224233456641,2.47612588544222e-07,0.763177476366629,FALSE,"76rq8vd8mkejq592game-level",1795,7,1,5
"80",6051,7.04295278635532e-05,6.80589754291695e-05,1.29648867958326,0.0136706822769948,0,0.637093768162246,1594.72311842079,1312.63566703092,0.894266092835518,9.9931175778778e-08,0.830825748536829,TRUE,"8m1zzm10zd3lvmvdgame-level",1647,8,1,3
"81",4113,0.000344783784838321,2.88337339741317e-05,1.0887363864975,0.00257187371140233,0.380839316126441,0.0258839285124808,1514.4304500182,142.524125184448,0.995846192304248,9.99824988356934e-08,0.993353907686797,TRUE,"8nd20r609d8z16dngame-level",2519,9,1,3
"82",10000,1.36120586315716e-08,1.04834983848068e-08,2.22632187569345,0.00456248611700866,0.0827613387751121,0.577520128850024,3413.6269013966,1237.80645582105,0.965061160945356,4.29872175078394e-07,0.95008737277908,FALSE,"946w031rwkpyr1jkgame-level",2458,9,2,6
"83",112,0.00271953434144262,0.000112024910802116,1.87205495042631,0.00952913769402201,0.0651677893048353,0.000321424464145287,23.4650825980701,0.893226342516216,0.999991670609232,9.74723584068471e-08,0.999987505913849,TRUE,"946wk96rndx8lvkqgame-level",2532,9,1,0
"84",177,0.0793256655449833,0.0114296764682641,0.675911022016261,0.0305568730607537,0.617899809843045,0.00909878580890141,42.4913500755773,16.2602597266306,0.973194172235116,9.61772793628413e-08,0.957110675576186,TRUE,"9d385g1lxk98yv20game-level",2416,9,0,0
"85",783,0.0820995919872572,0.0430945832413045,0.588978249893991,0.0156768974224769,0.295464780286442,0.256877613385245,69.709533796444,70.0013976456522,0.918637529637598,9.99250074906755e-08,0.888126603251698,TRUE,"9d385vg102qrv0zkgame-level",62,8,0,0
"86",1267,0.000854237215331585,0.000178015534621654,3.76681969337811,0.0964953202287382,0.541847808908608,0.0209418949638928,6.52517383647021,0.674521445745312,0.910024442662178,9.98761824355654e-08,0.876283608660495,TRUE,"9d385vg1jdrnlm0kgame-level",54,8,3,0
"87",82,0.180323430861107,0.0275770996402634,1.41212205326512,0.116861196360139,0.596338036725342,0.0168571201760566,3.36379639200047,0.701982097249137,0.915592081127258,9.68804041434623e-08,0.887456108169678,TRUE,"9d385vg1jdznwjxdgame-level",63,8,1,0
"88",870,0.0112245110623099,0.000591457530344099,2.01953231654878,0.0160722724005449,0.551724431980899,0.00273639387480138,9.23606930756927,0.404395344855031,0.998307913021768,9.97907176891744e-08,0.99729266083483,TRUE,"9d385vg1q251mvwdgame-level",63,9,2,0
"89",89,0.176939558930106,0.0328984022774751,1.78961468001663,0.111640500694283,0.490218147334804,0.0246642836218968,2.63208557702129,0.432362729811769,0.918520417117812,9.02323002982541e-08,0.877780625676718,TRUE,"9d385vg1q251xvwdgame-level",39,8,1,0
"90",144,0.0650000415804328,0.0139900571460492,1.89726098172724,0.145492724556726,0.683431336354722,0.0182316383617558,4.22361454643326,0.945767202287625,0.931128965156663,9.73900243783632e-08,0.889806344250661,TRUE,"9d385vg1xk9xvmxkgame-level",51,8,1,0
"91",374,0.01995046194993,0.0020346435602121,1.63644796573674,0.038604368526498,0.597263080773677,0.0115597331295943,10.9361409866421,1.29867379755945,0.954863432703487,9.79773808751361e-08,0.945191311139948,TRUE,"9d385vg1zdny8v7kgame-level",63,9,1,0
"92",109,0.0817151726453801,0.0244211006122585,1.16702437198246,0.124557851681798,0.551580510239508,0.0309589534119714,8.55118309920408,4.14849166019561,0.85267107053213,9.42502467182749e-08,0.764273712851409,TRUE,"9d38e2g1xk9x0vvkgame-level",1222,7,1,0
"93",10000,2.01183205883821e-13,9.27836622619942e-14,3.82808808684648,0.00507906662470403,0,0.204952935302028,2073.21697067657,270.778220497401,0.9905932727917,8.03171728125385e-07,0.98588990918755,FALSE,"9d3r70ed02qlqnykgame-level",2387,9,3,4
"94",113,0.145159247926043,0.0243568605663139,0.689883843542396,0.0413120612153544,0.717142062964709,0.0124663087602225,16.402964149543,6.73735589395371,0.933655947549629,9.79630155883982e-08,0.900483921324444,TRUE,"9d3rpowdwk60p9qkgame-level",367,9,0,0
"95",1509,0.0113841237599719,0.00314443241109473,1.92875392225814,0.109193945835983,0.389173118028302,0.0431579131822639,10.1800353910242,2.79518958461556,0.881673258162608,9.9961110389124e-08,0.822509887243912,TRUE,"9d3rvzwd02q3q97kgame-level",646,8,1,0
"96",288,0.180135454837433,0.0777724554550372,0.330863266528929,0.0138765281461592,0,0.198718202066248,177.776527525309,270.607113624027,0.843789746086091,9.88167769833126e-08,0.796926669911918,TRUE,"9d3rvzwd5dw4095kgame-level",827,7,0,0
"97",763,0.00407399595427077,0.000266514710216033,1.0883520025624,0.00626153819576941,0.485132548830788,0.00888651713813265,157.022463022556,14.0061548074171,0.993248173105138,9.9845026135803e-08,0.990716238019565,TRUE,"9d3rvzwd7kj3q1x2game-level",658,9,1,0
"98",331,0.138548178601339,0.0368088905973716,0.427342610113208,0.0131575562233124,0.0137118013434226,0.0931581058807682,102.021292909404,77.9543130757439,0.959321994636228,9.99238458643248e-08,0.938982991954342,TRUE,"9d3rvzwdjdrvq8n2game-level",703,9,0,0
"99",246,0.00440704585059223,0.000446818951722392,2.07992986486455,0.0274330033753406,0.508354211149294,0.00114755665895608,13.5724907093001,1.12847264070166,0.999698590664259,9.995005889607e-08,0.999517745062814,TRUE,"9d3wgy1lw208nvdngame-level",3155,9,2,0
"100",1293,0.0425582656046758,0.00353888572297028,0.549991265735757,0.00533957313209763,0.840190913016395,0.00494434315872184,311.02557002155,64.3563870268887,0.991371518297985,9.95105353673864e-08,0.986194429276776,TRUE,"9do3e7dpwdmz4wx2game-level",1985,9,0,0
"101",1224,0.0105648119107573,0.00118483570406266,3.39670700352038,0.0732654998167044,0.652215305213311,0.00518147765124534,3.81751364133388,0.236348486117136,0.98812737573881,9.99399037970861e-08,0.981003801182096,TRUE,"9do8mm1p7kjr9nx2game-level",1968,9,3,0
"102",1015,0.0091824422159914,0.00157108386712852,0.779544370771401,0.0139386119021584,0.623472224326549,0.00686735078419011,410.316019719602,134.201301265802,0.995783245560802,9.9762378580337e-08,0.993253192897283,TRUE,"9do8mm1pzdnqyjqdgame-level",3082,9,0,0
"103",624,0.0586068883890822,0.0772217002915927,0.305426006519103,0.0107565443594664,0,0.999265962708009,10811.3091687972,50177.0557663892,0.861985901665954,9.81707696245948e-08,0.779177442665526,TRUE,"9do8p71p02q3wjkygame-level",2179,7,0,-1
"104",10000,3.42058288739739e-10,6.09432420592389e-11,4.46725314669157,0.0329018167280749,0.139665740048275,0.0295726176356895,131.508279194455,9.97064496280247,0.955641009813499,3.43530512747492e-06,0.929025615701598,FALSE,"9do92odpvdo4x3o2game-level",1928,9,3,0
"105",10000,1.39289008825405e-12,4.18306979106885e-13,4.27844815488593,0.0372744625160269,0.538203698970467,0.0338727481779691,590.360972625634,74.2571325053117,0.843576250960107,1.12877894742347e-06,0.765364376440161,FALSE,"9dokge1pwkpne0drgame-level",1822,7,3,1
"106",10000,7.34178594023964e-06,4.80978127416156e-06,1.33361949312121,0.0066979627405632,0.281477810739837,0.342272963371395,7076.56439971238,3791.33247322918,0.907535564571126,3.58093004360072e-07,0.867907949387323,FALSE,"9dokge1pzd3qonkngame-level",6051,8,1,-1
"107",9614,4.50386679102776e-13,5.53716602212488e-14,4.27663023440042,0.016641229845975,0.749201611341269,0.00595505035595933,770.813395783629,42.0972549504874,0.981844029608661,9.99710959570521e-08,0.974062899440944,TRUE,"9dow9e1pjdz89gdvgame-level",3086,9,3,1
"108",2126,1.78414452938528e-05,5.3338385915443e-06,1.67701517576175,0.0414385450463514,0.761029027026789,0.0168692940858056,678.516670805786,230.270091487836,0.90256722649264,9.99208837892951e-08,0.85385083973896,TRUE,"9dow9e1pq25qqv2ogame-level",3012,8,1,1
"109",252,0.0983292391389957,0.0895529329136858,0.367499549434309,0.0209487118538062,0,0.594350948498635,550.811341995045,1563.19888751008,0.823837789383183,9.98772288207661e-08,0.718140463013093,TRUE,"9dow9rm19kvog532rdq50l2d",587,7,0,1
"110",78,0.152407136688076,0.0207028508689318,0.920448805776589,0.0534648763850312,0.126239309965407,0.0328541576249704,7.71977621192055,2.0557288717492,0.93072905715886,9.67861165657169e-08,0.90763874287848,TRUE,"9dow9rm1wdmx1x4kgame-level",572,9,0,0
"111",593,0.0285254617705283,0.00264507960099407,0.56214448081309,0.00469046339616943,0.331272757749771,0.0267959460920696,559.744494154462,121.883191933489,0.986657309227165,9.95701586736786e-08,0.984433527431693,TRUE,"9dowpe1pvdo3l9dpgame-level",2528,9,0,1
"112",3748,0.000116810821818742,4.13954315195344e-05,1.43230526962247,0.031545314493791,0.551710546752831,0.0607173604016382,556.654517482804,215.233193969304,0.83154468651229,9.98528372209151e-08,0.730471498419664,TRUE,"9j1l576gq2540wdogame-level",2266,7,1,1
"113",10000,2.60518253145003e-13,2.72757166456297e-14,5.55393699024705,0.0175076100693827,0.50636912177245,0.00827851137031769,184.420526057546,6.50954527869967,0.979218866921201,1.74101781147407e-06,0.971425942016651,FALSE,"j1l7kedg9kvx31o2game-level",1565,9,3,0
"114",273,0.0294615105181034,0.00767478478531847,0.781327525509105,0.030372703745526,0.129988234775434,0.0696397966839217,91.0246829620327,46.3107808003551,0.940328521760228,9.85627226501862e-08,0.904525634816365,TRUE,"j1ll5le1zdnyqp9kgame-level",519,9,0,0
"115",909,0.00908795529928173,0.000757386031622353,2.45858502137945,0.0351955053782586,0.36034677094405,0.00417717697982503,6.76658310140106,0.414576744745449,0.994415085255483,9.99523138700553e-08,0.992553447007311,TRUE,"j1ll8jv1rkljox8dgame-level",1165,9,2,0
"116",1520,0.00596652983014465,0.00035903225501564,1.25246253548572,0.00971953831730837,0.72027417892451,0.00213176306664069,59.6930715558327,4.76222811581223,0.997537582692278,9.99316174254972e-08,0.996060132307644,TRUE,"j1ll8jv1xk9nzlg2z98np819",956,9,1,0
"117",10000,0.000156462440943352,3.9305701298955e-05,1.22545350777392,0.0102517013056709,0.481882020778667,0.0586942081613063,1274.8360245594,337.597779554293,0.934271833070481,1.02677981117516e-07,0.901407749605721,FALSE,"j1lq546g5dw1570kgame-level",2389,9,1,2
"118",3156,0.0154989831482466,0.028299098521583,0.501016532002137,0.0142156678486383,0,1.26364124274463,4093.07835836313,15882.4216506709,0.790728730443336,9.97512900058339e-08,0.665165968709338,TRUE,"j1lzzj6gw20ppjzkgame-level",2420,6,0,-1
"119",6586,1.19303668898199e-08,4.93852956632756e-09,5.31194172489872,0.106133081624106,0.408745403956849,0.0490626657679201,31.0177400084238,4.54565834143432,0.810285112598991,9.99259649470119e-08,0.696456180158386,TRUE,"j1n8ekw1zd3vj3n2game-level",91,6,3,0
"120",1621,0.00101843805138732,0.000178186956841605,4.16300702476113,0.0726222253021044,0.580856814700335,0.0185737898738259,5.23271353398088,0.370984955570519,0.967566985563523,9.99858522643393e-08,0.948107176901637,TRUE,"j1n8q9l17kj90gn2game-level",22,9,3,0
"121",1940,0.0149619941555968,0.00288212051420269,6.02023562616968,0.247722853982175,0.483936924772801,0.0209278323341182,2.00976846855266,0.122031845812423,0.888622879238292,9.99959006708906e-08,0.846856458952652,TRUE,"j1ne4y91rklq1l62game-level",1444,8,3,0
"122",10000,9.21343582236682e-08,5.14908259667917e-08,2.26916414686744,0.021708461407964,0.381501021519929,0.178442171131503,1260.42033452236,396.510869370001,0.780711368823221,3.34950786662347e-06,0.671067053234831,FALSE,"j1ne85l1q25qwgw2game-level",1603,6,2,2
"123",30,0.194440258862877,0.0538597005010516,0.974556519151038,0.096530068261075,0.159026756970686,0.0739048991450481,5.3676229838688,2.41904326203211,0.877904370964812,8.73211584151434e-08,0.816856556447218,TRUE,"j1neozx1wkp04lg2game-level",194,8,0,0
"124",10000,2.77459932533836e-09,5.05992486425966e-10,2.73914614934721,0.0188307862950248,0.394180251176421,0.0303223242976198,1330.12693580852,154.331346998454,0.949978160792681,7.12136121627793e-07,0.91996505726829,FALSE,"j1ng5w6pmke6yjd6game-level",3026,9,2,2
"125",10000,7.19196415134302e-10,1.53142624473624e-09,2.48742420766663,0.0045660140153721,0,1.97128629811543,4739.70364560063,4131.05713904543,0.966198119238043,1.77517281729767e-06,0.949297178857065,FALSE,"j1ngme6pwk6w70o2game-level",2394,9,2,-1
"126",604,0.00650779759424156,0.000716662334607173,0.878509547088278,0.0153696221603193,0.0385362308126972,0.0137944758520432,308.282998149839,69.5540718150277,0.980238485437803,9.97707491068311e-08,0.974848981466295,TRUE,"j1npme6p9d86nz62game-level",2604,9,0,0
"127",2152,0.000101351673529677,7.54396045670417e-07,2.4366864643192,0.00139808436131423,0.467895023819338,0.00124166460098826,43.5692974447936,0.227444442474143,0.999968331796452,9.98742029079125e-08,0.999949330874323,TRUE,"j1npme6pxd114pzdgame-level",114,9,2,0
"128",320,0.00626159041358106,0.00108555679824506,1.09090529942177,0.0297064051501107,0.186794783420325,0.0109916817181896,104.643619180945,29.8820414584021,0.992086834603705,9.99856724082093e-08,0.98944911280494,TRUE,"j1npme6pzd301qedgame-level",2627,9,1,0
"129",872,0.00872433249693053,0.00176400949346267,5.00986344353489,0.163636800765954,0.438807686444197,0.0102464704241019,2.57657446809304,0.183641234042417,0.981670942798927,9.99455394001814e-08,0.970673508478283,TRUE,"j1nqoy1pzd30e6vd5wkk0z2w",2051,9,3,0
"130",708,0.123913164289411,0.0454863597449352,0.299566813744758,0.00842119157300612,0.0920228846818082,0.208111685251029,1064.91058396253,1513.59075472686,0.923813210547596,9.91712350018048e-08,0.895243164502944,TRUE,"j1nqoy1pzd30e6vdgdrprm6w",2030,8,0,2
"131",1136,0.0107773339772902,0.00413512770858891,2.16524325222189,0.157800101234489,0.502943546293144,0.0249130207140576,8.1034255802238,2.67158648030558,0.879402491669572,9.9933754382775e-08,0.807043986671314,TRUE,"j1nqoy1pzd30e6vdywe20ryw",2077,8,2,0
"132",10000,9.51542502035158e-09,3.50001357632763e-09,3.08494037668116,0.0415603094320383,0.451295614297023,0.0746695722489789,398.323203044824,79.6219936866659,0.855980288977147,1.25310760412667e-06,0.769568462363435,FALSE,"j1nqoy1pzdn0zq72game-level",1026,7,3,0
"133",1488,0.000254680217380405,1.68540176935647e-05,1.86132546072895,0.0113540536745634,0.836996575802228,0.00268101445517944,85.2873586842941,5.34534047820794,0.993422757164838,9.9765088967807e-08,0.989476411463741,TRUE,"jy65301e02qljx7kgame-level",1066,9,1,0
"134",8501,0.000491554156914611,2.14012239268829e-05,1.88412244469988,0.00915226807222667,0.396910660377786,0.00451505799199552,57.0101294998762,2.43707280020252,0.996580738779884,9.99939543389061e-08,0.994871108169826,TRUE,"jy65301ezd37yme2game-level",1337,9,1,0
"135",466,0.00624550876550276,0.00108012600455835,2.43357455911044,0.0596665657691328,0.123330227808046,0.00702476280527332,8.05084068066849,0.983854907433258,0.996441926337182,9.95095530420542e-08,0.994307082139491,TRUE,"k6q474zd8240o13dgame-level",514,9,2,0
"136",5366,4.45040097825294e-05,2.45557277540589e-05,1.29400466199681,0.00982468548624474,0.128417225218364,0.326866564947542,2306.18565122273,1118.94222102865,0.932796593021866,9.99930199752086e-08,0.892474548834985,TRUE,"k6q4kzdg7dg8xn425920qp3d",2338,8,1,4
"137",799,0.00827644019253692,0.000640879483152194,1.59502797629205,0.0265591219427445,0.229667553769738,0.00742007552243484,20.2024632352519,1.99191177769451,0.996850065119057,9.9740535497439e-08,0.995275097678585,TRUE,"k6q4yozd9kv7yjjkrdnr0rqw",717,9,1,0
"138",10000,3.6393896382692e-09,7.45657106641347e-10,4.48661978820194,0.0403399404721263,0.662556123438175,0.0161322109023991,76.0185668313087,6.43165455422428,0.898260510653368,1.1525735686968e-06,0.864347347537825,FALSE,"k6qgnmdg02ql5m9k29vmooq9",1020,8,3,0
"139",558,0.0249566922947329,0.00205722045716014,0.696110920296352,0.00676548968456816,0.19430815525279,0.0213682294011849,200.68978002792,34.1062390077231,0.989119651988162,9.94240935137114e-08,0.985492869317549,TRUE,"k6qgnmdg02ql5m9kgdre30e9",1186,9,0,0
"140",223,0.0104220064108069,0.00155353167297857,1.16203213953278,0.0316372907843867,0.505472681545024,0.00980233893007264,50.7778800003832,11.9432584430771,0.971921671351557,9.92139855826579e-08,0.962562228468743,TRUE,"k6qgnmdg02ql5m9kn93q6v2w",1160,9,1,0
"141",177,0.0455838547716896,0.00339823675929682,0.797788178437871,0.0163552776536754,0.117409642736214,0.0088684129682574,47.9881657954185,8.29246743015629,0.996312924601581,9.88657997691433e-08,0.99410067936253,TRUE,"k6qgnmdg02ql5m9ko9xz1j3w",700,9,0,0
"142",10000,1.02826522916837e-06,2.34725488514007e-07,2.10218846116354,0.0221556218467783,0.414372843562273,0.0372074488681395,705.358821640247,125.351196636655,0.904259709941393,1.8220016264614e-06,0.856389564912089,FALSE,"k6qgnmdg02ql5m9kr9g3mp5w",1529,8,2,1
"143",1163,0.0104512094005995,0.000617569233367458,1.50400023323663,0.0168057877511795,0.0646361003951415,0.00723538835447198,20.7512046502352,1.51848020003305,0.996747079754846,9.99871412332709e-08,0.994795327607754,TRUE,"k6qgnmdg02ql5m9kr9gxek5w",948,9,1,0
"144",602,0.00173508110313739,0.000650000406618003,1.27422637374454,0.0621160243778062,0.564025195230896,0.0339305146689544,146.74184626449,78.8279619170079,0.827461019339752,9.97751962161786e-08,0.741191529009628,TRUE,"k6qgnmdg02ql5m9kxd0kzzm9",1076,7,1,0
"145",1829,0.000714396816078456,0.000138166953040398,1.56046945889232,0.0306524162227729,0.806352035821124,0.0126516634090538,103.776430130726,22.3251371354421,0.927752166201213,9.96466666958185e-08,0.884403465921942,TRUE,"k6qgnmdg02ql5m9kxd134r59",798,8,1,0
"146",2406,0.00046508898358227,4.61223290139446e-05,1.49680109442648,0.0156055278785814,0.606759013007701,0.0094984289706937,168.418827878621,20.1600437307266,0.966270985617571,9.98452773792735e-08,0.953622605224161,TRUE,"k6qgnmdg02ql5m9kxd40qqq9",1229,9,1,0
"147",2,0.00623902832590825,0.00233175046576191,0.999925530104861,0.0513656364485212,0.297722502740168,0.0711669938632753,160.341983702965,101.750235856007,0.824798275657703,4.84226134744858e-08,0.719677241052324,TRUE,"k6qgnmdg02ql5m9kz98r1yrd",1180,7,0,0
